0   79.37811600399255   84.0203363030887   88.0
1   79.20178946064789   83.75235533775867   88.0
2   79.02546291730323   83.4843743724291   88.0
3   78.84913637395857   83.21639340709953   88.0
4   78.67280983061391   82.9484124417695   88.0
5   78.49648328726926   82.68043147643994   88.0
6   78.3201567439246   82.41245051111036   88.0
7   78.14383020057994   82.1444695457808   88.0
8   77.96750365723528   81.87648858045077   88.0
9   77.79117711389063   81.6085076151212   88.0
10   77.61485057054597   81.3405266497914   88.0
11   77.43852402720125   81.07254568446183   88.0
12   77.26219748385657   80.80456471913203   88.0
13   77.08587094051191   80.53658375380246   88.0
14   76.9095440251816   80.26860278847266   88.0
15   76.73320682324648   80.00062182314286   88.0
16   76.55687231207888   79.7326408578133   88.0
17   76.38053869909558   79.4646598924835   86.0
18   76.20420232515139   79.19667892715381   85.42262047816509
19   76.02786815241218   78.92869796182407   84.84525519314181
20   75.851536515268   78.66071699649441   84.2678778738857
21   75.67520200410041   78.39273603116467   83.69049835205078
22   75.49886640658663   78.12475194055449   83.11311978382106
23   75.32253370979086   77.85676186611279   82.53574914035427
24   75.14619953705166   77.58877346749787   81.95837622593649
25   74.96986267378293   77.32079026122014   81.38099670410156
26   74.79352771914387   77.077841461713   81.1684513059169
27   74.61719583957057   76.89249033262888   80.95589747411113
28   74.44085998301921   76.7071468329393   80.74334485521962
29   74.26452957642637   76.52180123182143   80.53079695666263
30   74.088194383025   76.33645220416558   80.31824358155173
31   73.91185880532521   76.15110715077239   80.1056930063377
32   73.73552436767925   75.96575757539186   79.89313876584424
33   73.55918967504073   75.78041306972334   79.68059050648722
34   73.38285381848938   75.59506294661814   79.46804031772982
35   73.2065179880848   75.40971944692856   79.2554869169623
36   73.03018973478119   75.22436831784444   79.04293363209791
37   72.85385387822984   75.03902480157127   78.83038278212203
38   72.67752008139273   74.85368125112059   78.61783506808038
39   72.50118450369295   74.66833007127538   78.40528204383284
40   72.32484919830682   74.4829865208247   78.19272970705752
41   72.14851368030287   74.29763534097947   77.98017644785828
42   71.97218357025136   74.11229179052879   77.76762897870499
43   71.79584860766369   73.92694234335485   77.55507635981347
44   71.61951269141123   73.74159706023288   77.34252214835932
45   71.44318058294631   73.55624816079212   77.1299765845077
46   71.26684506494234   73.37090232993698   76.91742355692851
47   71.09050954693839   73.1855539782294   76.70487056009425
48   70.91417402893441   73.00020759964107   76.49231765154659
49   70.73784208494823   72.81486404919039   76.27976932358588
50   70.56150616869576   72.62951286934518   76.06721583256333
51   70.38517644958182   72.4441693188945   75.85466580266466
52   70.20884093157785   72.25881813904928   75.6421115621712
53   70.03250541357389   72.07347458859859   75.42956275749881
54   69.85617013284246   71.8881281539571   75.21701322995989
55   69.67983556223275   71.70277937447983   75.00445971328926
56   69.50350087347273   71.5174335383689   74.79190654432797
57   69.32716501692137   71.33208474570611   74.57935503313364
58   69.15083678976457   71.14673945731985   74.36680786440732
59   68.9745009332132   70.9613901169324   74.15425495606291
60   68.79816576220544   70.77604661724281   73.94170195806913
61   68.62183024420148   70.59069548815869   73.72914881478155
62   68.4454958312102   70.40535198846909   73.51660177503194
63   68.2691602535104   70.22000085938498   73.30404915614044
64   68.09283062523471   70.03465735969537   73.09149506058938
65   67.91649476868336   69.8493138362177   72.8789488355193
66   67.74015891213202   69.66396265637248   72.6663958079401
67   67.56382691739155   69.47861910592181   72.45384347232432
68   67.38749133969176   69.2932679260766   72.24129044787354
69   67.21115642009383   69.1079243756259   72.02874169050914
70   67.03482446070488   68.92257469345525   71.8161912178831
71   66.85848860415354   68.73722964533   71.60363859899161
72   66.68215274760217   68.55188051089252   71.39108435849815
73   66.5058224258731   68.3665349150341   71.17853500851042
74   66.32948684817332   68.18119136458341   70.96598614218996
75   66.15315228672934   67.9958401847382   70.75343250961622
76   65.97681676872537   67.8104966342875   70.54088193344592
77   65.80048243962369   67.6251454544423   70.32832728414525
78   65.62414673302807   67.4398019039916   70.11578066073429
79   65.44781793435467   67.25445468662022   69.90322786829299
80   65.27148367136881   67.0691071736957   69.69067420908073
81   65.09514795906998   66.88376050405748   69.47812881089608
82   64.9188126353609   66.6984124433998   69.2655742486943
83   64.74226614531757   66.51306632149475   69.05302195246739
84   64.5570451321052   66.3277177131039   68.84046933357588
85   64.35575409798905   66.14237416265321   68.62792108653089
86   64.13824065621793   65.957022982808   68.41537010358546
87   63.90434985094936   65.77167943235732   68.2028163845544
88   63.65389665084372   65.58632825251209   67.99026324420049
89   63.38669918181753   65.4009853230934   67.77771370980179
90   63.10254437442074   65.21564114358102   67.56516440525274
91   62.80121491273667   65.03029064355898   67.35261101899889
92   62.482475759979934   64.84494701177552   67.14006076505633
93   62.146070225908154   64.65959594853364   66.92750725952202
94   61.79172619579489   64.47425173189608   66.71495873563565
95   61.418737220712586   64.28890129237071   66.50240591417253
96   61.02700414285664   64.10355705236167   66.28985402531276
97   60.61633480132429   63.91820971259446   66.0773067710593
98   60.18637138871019   63.732862372827256   65.86475338480543
99   59.73673771959285   63.54751593825851   65.65220002736876
